user_id,1u_friends,2u_friends,in_degree,out_degree
7c622fe8202d85b133453d0c69e1704b,47,290,0,47
d4f73ba032784c59114414443aec800b,135,1291,0,135
113c6d45073d4356bda33f4031988f2e,128,3424,0,128
0ba5adc6bd45edfb0bc50278b87eb6e7,88,1660,1,87
f0fafaa997ab85ce1bebc29d13486645,28,281,0,28
01a4e03acc510e6b2c5baf2ed22804f5,383,3044,1,382
f60cfa0e7436e3858a6616303d92cbfb,75,1379,0,75
bd856222c22878616a22ad21011fa245,334,1803,0,334
1faa6725ef1c5caf4a138ce42f18164d,23,2547,4,19
9b2a7106f8fa7756467ef55fa3f77d0e,193,2052,0,193
9531005b2b04fb208849015bcd34e8d6,296,1610,0,296
7f69ca0d7fd230766f761083bfd17278,117,527,0,117
0f10cf6484291f23f045add26cc9a506,42,2341,0,42
cd8c52efa8a6a53d93c924b2ce0a8bfb,163,1876,0,163
05ce4ed3f55e0140669cdfa8115a4776,326,4686,0,326
12b678f806e859f70c474c7720b54dd9,176,2079,0,176
5c53f77998815413f6a7dae27f7368ed,150,3825,0,150
431ba4ae9780753117c2af2814df7288,4,91,4,0
b6693db97f96607873e666d603e8c38b,250,1110,0,250
ea85f4b88da9ab785db9ca9e5361135a,169,961,0,169
07bc4e927932dd90f631684c05c2ce4f,166,3621,0,166
ae9335062114758b75f8ae5a879d57fe,196,1818,0,196
328c92ff1ab5a2122eecd8db1c2da5d7,129,4847,0,129
23e17ba0be307485f5573a3223a3d583,208,513,0,208
83644c5f36b37559211ed616d2f20c72,243,4103,0,243
ff74a461dd7cce2ff9d2b36d8ce42012,1,1,0,1
2af808350b177a708a44a1828f80cc6d,111,5622,0,111
7428338638380c524665bcc3c826ab31,10,569,0,10
ae11cc8d8d33e0a96a0b3d6db40b90cc,149,1004,0,149
58ed6fd39b8894e8dfedd8479bf88575,200,2724,0,200
2c0eba999434fafd83c97b2b32ec2161,58,5158,0,58
00246c94fcabb43478dfb62a50943281,131,3375,0,131
14cde80141967aedb1e12561c486c83f,184,5415,0,184
fa403bf64d193aa8306ae29c4bb3899a,43,1134,0,43
d7712da12647028d5b54a5a65f242295,33,133,0,33
c5c9baf711b68f079ebcf0af376ebe68,134,3461,0,134
d6dd56472fe6fff7acb1344b19021c99,104,5227,0,104
02a63f302cd6da4a0171bc2783a7af77,358,6332,0,358
6b242882c492e1c3bb71477155cae555,202,1479,0,202
ef5982bebb92fdd12a6e872de64067d7,82,3902,0,82
95c2c2ce1340d9a3afb41c7343d99164,272,1110,0,272
75dd163f632d02bdde3905a9d0e5e246,119,5105,0,119
3f090dc808dde4e2f0cf01d8f5ed9218,154,1185,0,154
0b3d759b9ed72472b06bb5f4757e02b2,360,6526,0,360
b89f1eb0817ba5ce89b6dfb653d0d979,360,4458,0,360
12d7abe4ff4737bc660810427811bbb6,433,1040,0,433
ef24f84e44ee2b9915052c3630675ea5,41,3397,0,41
e317e464d6cba639c6b5a3f9eebd1591,324,1171,0,324
00d3648b547d9e5ad16cbcd980a476a4,115,3441,0,115
ebf255138186b43c09d34e6f5971a056,204,3364,0,204
9135ee40125584db2dde0d300cc7417a,213,5395,0,213
c2fef733c8804da0b417a1a7c03c4a52,46,927,0,46
f04a192deeb9a7bcf2e9f19b9976c2e2,419,538,0,419
f40f73ff4f1765302d38bd8fcc6f6e30,1,38,1,0
eea03c110f17ef68610b3c07064eef28,209,4487,0,209
8c7ff00cfbc53a2a131a749e5e3e9392,48,4193,0,48
4073a38743007f5f3b2146f1f3b6dd11,60,4732,0,60
464e2a4b55bb9a9c3879cca450883679,133,2950,0,133
ed3ce7c5946244a6df9d551ef2328583,133,3023,0,133
9c080437dd67f1f513237ee02c233081,407,1498,0,407
ecba2fd477e083ab2f52402726cc892e,66,3620,0,66
7e125998643067968154e9cb8603715b,115,1593,0,115
cb533ba81bcc53952816bcc7f4103347,253,4877,0,253
86fea1250b2fbc48b250433835092d0f,117,4962,0,117
36c5fa548025a753ded4f85b90467f27,34,81,34,0
b3c217fe04979f7a2497a732bf3fd110,299,2008,0,299
1fcd8e17fedc303b1e9e89d68b52fd7c,7,1,0,7
5a3fb53ed86ba4b12bc1a1acc43a010c,136,3936,0,136
7e6da0b299a7a5b79e9396b2e45c1fd3,460,2822,1,459
1ffdfb6158c0fec64576d93528d3bd20,258,111,1,257
6b82d2ca47986fb5f50df37a88208009,439,1191,0,439
e81e747d94a6d9f2d2082f292923b79a,46,4085,4,42
015154ae019e872d1561561ff8ae5b98,240,5459,0,240
7b2328a0f406659561c345e44d4a1595,13,2147,0,13
5379f64d5596507427bf637994ac164e,230,4817,0,230
e7aacada3126859e0abef9f90850f1db,50,3770,0,50
796011a387fe2c942ba43a02597bbe2d,300,2569,0,300
4d4b32f71da73e2527528b0666c24d63,266,4905,0,266
a073e405c36ed2dc60d6016fec22114b,250,2657,0,250
4b94530a562debbb1c09f198ce9d83ec,172,6092,0,172
59c09e037d643c84522aac0de62d4dfb,261,4044,0,261
73a53ecb4a08870f4479663c628b3886,411,4627,0,411
66ddb57f19b65c0cc9aab80b9b5ff652,6,1,0,6
585c1a2a4ea5bd93001c8005f61cf10e,164,423,0,164
dfea2aeee43c17990b304a493fb7650b,184,3248,0,184
8bf272459e8712c941fa8d56036d2bbe,263,3294,0,263
dd4a3dac36e70e59248f14bc5eecfe21,229,2029,0,229
f40c04f752111c5470807014094f4d1b,201,4498,0,201
fa9dd64abe261bc371196291ab628b74,244,5165,0,244
c18fad702c1118009cdb9a6d2d45e6de,158,3502,0,158
d9d317956705eb147d04da2ce8edd022,124,3410,0,124
771b1c1ce99c74143fd8d1cd299e4476,261,3315,1,260
167bf66ca28e94343f0d1e6bd4a5a942,268,857,0,268
792c3edbbeb99610312bdeebfab8f8d4,364,3822,0,364
f790134342f2b756fd965c172147fa98,290,4895,0,290
7c3207e9c5bb5e1d7c761cfa80b792ac,115,2757,0,115
2fc48d95009abb5a9536e90f194f7aa6,107,1647,3,104
d1b9c85dca56ff2e87c4c8a57733cb2c,654,5554,0,654
bde3ac35b33785977237de0459484aa5,295,171,0,295
c864e822a0cd6eec5f4973201d552fd5,151,737,0,151
df1e4c1e3761e8a8622837ba40b32ab1,216,165,0,216
a4f60715de7969413f0e4d3d4f5839c6,268,5072,0,268
f3af22173a29bfc3f9b1b68b97078c24,269,4449,0,269
dc1e0e5827d20e4306ebe616817fbb48,34,1814,0,34
e1318e9176740722aad9c80bcb8b360d,436,3415,0,436
675e05f99a43b826dedb70144f526e43,79,677,0,79
6895e5930e95a93630ffa34d27049753,500,4449,0,500
e2cc8846ab28d24e316863008e8be4c4,128,4338,0,128
15a44eb5dd57abced2bf3ad71ea27cbe,122,554,0,122
55272ece254491ce6187b8a8dc50d4db,244,1755,0,244
c1994a772c49579dba1be334f63c3770,213,2430,0,213
6e255b64229145b17ff4fb5f452cd63e,78,360,0,78
5f7115d6fb239bead9a95f6d0dc231fe,83,4104,2,81
a313977f4fbbc43a623de36571d689ac,222,3636,0,222
8ef0a75b58b44acb065a57a09b8319f6,1,47,1,0
fc0473d3712774f55c837258868dcb64,154,792,0,154
f1e0b29caadd8c67a758754a006316a3,500,4991,0,500
a104b6a45dc902f3ab87d45585ac048c,229,3685,0,229
b25e9839ce5498c3e2c654720bc22a42,3,82,3,0
ef82130feb8c954b16ca84e2a2298fc0,370,6308,0,370
a7b6e79742d8d122d329087a4a5766e8,111,747,0,111
ec30ac8f7ac944ddd416491e5dbfae0c,7,1,0,7
85e605e4ff034ef5af50e30eedc3d9fc,254,6459,0,254
6670308be12871835daa37cc6595ec15,31,843,0,31
453af451212f626f4eaaf0847be331b6,375,28,0,375
1ceb2a17d923164da074af1e1db7532b,148,141,0,148
50328c63ce52ca435e6908d062f60a05,391,1887,1,390
6531818aac69e6f60345f42bf5f3e99d,318,5561,0,318
bc0694a6ab71f4b15d585f00e4280305,229,4929,0,229
53c769d729a1fdef758254a55be88405,229,4560,0,229
fd06124059ebaf4ff396b69346b112b3,101,5627,0,101
5788f6c17c403c766d2ffe2f9759cbb8,43,2514,0,43
780be2e384c694801e0c8228f9e6f7ba,82,4,0,82
a1c2a8c7ae97fcae1d152deb920cea37,23,349,0,23
cc62d65723e27eb809035a64ce34a9d4,1,40,1,0
cf2385e09e8a30b92468f7a89ce8e45e,122,4011,10,112
dedf45eed931266277059f700b82b509,15,70,15,0
cee1c3245424f7e2864c0df05c5aec1b,263,5679,0,263
c0154160a6ecf45f7726c16389c1ce98,1,1,0,1
730220a21b91478b96f5e041aee669e7,200,2050,0,200
afe35ee4eab1e4a4eceacb458862a7a7,501,4334,0,501
f217f3246e2b38c8f1366c9722d2ff69,27,267,0,27
bf66f600c15c8e1f6107a7887f1665bf,298,4055,0,298
db6e5e9114a6467c359496d60748390e,6,2,0,6
3d38f040c9c2d69c820a5be047993ac4,185,4132,0,185
4a81e74b9f5ed50c66229402befe2e50,16,1053,0,16
fcbfaa7ae0f8df202c53372f182588c1,130,1145,0,130
44e5c93fce050d36020ac2c6b6602457,162,322,0,162
4350b086d32b46ae037fb3098c3cfd87,360,4547,0,360
ec86e13db609cbcd00de6b9a99d2a3fc,281,1,0,281
c76f97f47fd937105149d022af9d5027,342,3244,3,339
7b7777a4eb65249fb8d4aa9aa275e75f,95,1659,0,95
b37b1564dbdd7e0feff20ef2f2069b72,654,4836,0,654
58f2466522e74dab4b8c357501fc40ff,317,4727,0,317
12c4eac92c5e7f0ba890bc98a6a2548a,1,1,0,1
5cf1a1a98ef10ca196e0109a5356dc76,340,4803,0,340
d58daa7a3ba780d27d3c4d895c9fdf7e,227,5182,0,227
7dca9bff91c540749f9ff34925575a30,321,4432,0,321
93184dbe57d15a43f36f72b9db1082d8,207,1018,0,207
7e7105d5a9a203ea3180a62e47f95101,214,4308,0,214
ff939bdd3a8632234f1e428dfcf4373f,207,6843,0,207
5766bc0feab51eb8d03c4bb08e89340e,66,2417,0,66
da284e3cfe5c236dea59c217512710e6,216,3056,0,216
ff3b0bd5745c436f79161ae26ecd6f80,118,3124,0,118
8e7d1181969ceac85d3dce6e093bfa0b,117,1676,0,117
3e7a5702b7f867b72fa53e0f07d06ad7,3,9,0,3
ff9d25a92133249c79c148a9aaae87b8,5,1,0,5
304192e4e7a0278c0a813750c68da759,250,2422,1,249
882e2b4b6ed4caf4c94c430c41034304,101,1536,0,101
21dda7e1200bd86b93ef496e66d4be4c,136,797,0,136
68fcfc909b91c22ea9b5046559356dfb,127,554,0,127
0b77f6e976f7678889fe16647ee9afae,266,3959,0,266
57ccd7d7e9ba7e6a5d55c1f54892f359,224,5036,0,224
766955f80a866e8958076933cb8a58c1,433,4362,0,433
452749dbeba7d9bc551a1fdfcd115564,52,1632,0,52
a298cb1ee0b574e9596fa904cdf50c32,9,2146,0,9
d64f89a230f95648e4cf83e33237747e,84,4378,0,84
46295a5f03e1739329e4c716c669ca7f,402,2045,0,402
b5f5d94dbc81c0ab0f35391243228f51,231,1727,0,231
45c3938d9e6de3ad07e04bc710a8bb3c,268,1698,0,268
b35a81182c4daf2ef84e42597c2f40fd,158,3673,0,158
96af892ba28b63c41183f9c625b543e0,208,5383,0,208
47bf97a46e2176c029d4a8d29d005348,75,274,0,75
f4d4608cbacf55854b7cf07a3cd5e2ec,209,5334,3,206
42f784a57547bdf80d0ff1f0be4e7dd4,583,4585,0,583
abff16836a8728bb168b2beb107b7513,709,5256,0,709
57478d789a9c8e695fd84fa8744b94b4,214,2416,0,214
732fbd471869784d0a592202c54472bf,86,3,0,86
88e33955468572daaaafdbb2400cdfb7,148,1733,0,148
0489cd8b1850ffa9a3a1a336fdc9914a,73,1824,0,73
5d5845dc039e0ff2c75c9f9c399bb165,122,1239,2,120
32b85297df46c5586884e17d855f02ca,397,3889,0,397
34e9a792aee61020b82f06f83c6dd6dd,83,4227,0,83
bd1fa161b483ed91e3a5197914fb3673,198,3843,0,198
4321d4dac523c030079cbce4177f1eae,220,1097,0,220
3c4aab485d02c1fe185410021dd93354,424,1648,0,424
a1b3cfedf2fac9a3207bd2da4b57dd32,235,1191,0,235
171756f89bd08624fc354781a5f021f1,240,5398,0,240
b637b47f5497d119a9eb57d85911e394,213,5074,0,213
25e113f1f190ed0a36ca8cd5da7afc37,188,4994,1,187
c049c5b0ec1e4bb21083a44a5f5aea09,154,5109,0,154
8a5761ea9c4900926384a26336d0bddd,98,1732,0,98
29a94eaafd2552ebab52916cc26fc164,1,55,1,0
213cc7cdfddb27c802eb0678e8753cb9,267,3885,0,267
4d3a40318bd2fc84034fdbaae843444c,740,3506,0,740
5ae7fd51dea834b49aafa77e35f2d19b,1282,6390,2,1280
adce2a5a7ce890c426e3d151bdab725a,359,2534,0,359
a695e2a15527844af5a55935c7d502f7,223,4500,1,222
7087b94c4d1be5e50f4cd4f1dadc2281,188,5354,0,188
c2ec2e109ad1e0f806459d034f5ea833,6,1,0,6
7de670a177e2d9f51739d4723b286bc6,4,61,4,0
9dd56051000272fcff77d576b9c0b943,43,911,0,43
a61a1b0cec05479efb3fcdb08755529d,8,111,0,8
656aac3fbe7706824a50f09739cf5cca,245,1609,0,245
1a440b88e8ef592da35d07f945900df5,70,3439,0,70
8e2fcfcb6289b48af6e8fb977776ee17,196,935,0,196
2f757dfee13c429b608dc84f311afaae,159,1,0,159
82d037f06a7ad2c5144d2bf28ed7f343,23,3418,0,23
c81d5f255e0ca6f79a72ad6cc04b468e,36,1634,1,35
2f8ea319b4a2a82125ec3c835e199430,195,4799,0,195
c2a2c1ab5f3eb643e3c445815d3de2fa,118,4093,0,118
04f6c5f49b342cb8d1c1101e885f5ad6,28,44,0,28
fb544881335d51e912879243a047c0cf,121,3284,0,121
b1be11432dafc1b4f3b3440eb9e227f8,201,4577,0,201
1a133b0d991685b57b455ba016363360,169,3555,0,169
217988d4f68756c135bb78d62a7e0780,103,1386,0,103
1c17f060fd2e5fd8a8755b8550c27624,90,2,0,90
c6e463d02db99569f04ee6b451a90921,2,1,0,2
f1c1a6d4e898f61e46c2b8d102bbec64,201,2112,0,201
6ae4295bcac137488b987e2e4a399a7e,48,1744,0,48
9f0961fb6c7c5d31eff77517116fc795,68,1605,0,68
c609188a55d88e85b48f52c67bbdccaa,117,250,0,117
2b87b308dde7e9adedde5b4e6d25f876,4,271,0,4
f0fa2a40ce269c2d14adc14060233a29,76,2531,0,76
1553f39590f5c4c33aacad1fd90b3a0e,13,140,0,13
6fdc8d1b94face504c5d9faab238cd53,100,43,1,99
38a23996f624cbd02e0bdd1ee350ac0e,189,4572,0,189
7623a9414404084df6428d9b823e898e,185,172,0,185
a0dec3b9c777c4136146464c966f88ef,86,2375,0,86
176f117cfff8e4dcb2669d2b6e5c687c,122,4208,1,121
760967145450895135de88a795f79754,145,2767,0,145
abf4581d48d91a98f900d1a7b4829027,176,1186,0,176
52fdecfaf4f5d7edac2c9c5c30ccff92,365,1746,0,365
925c77d704b81a9b00c64650bb968eec,453,5125,0,453
b55afbe93fe1ced619fc40c6af53ed9a,410,6229,0,410
db25b6ecb9685ee5c975b3f10cf37d4a,426,1634,0,426
02c998422b1ff64eb2c774c555c86c3c,156,4844,0,156
f57dd80e984d92841f2dadaafe981581,80,1207,0,80
3f5e8a0762632049f24550db771b117c,103,4618,2,101
46735e5f88760aeec3b1528308f01c10,182,1491,0,182
41c1c1515f9372e29f94638b50c3b937,216,5965,0,216
af9367ef3b2e0d2aff6f22da600f26ba,401,4811,0,401
ce20ddf0cb60706d16368e6d690d3493,497,226,0,497
cb66196e3e24baa01f232278de6ddb21,238,5749,0,238
dac2101770d8a9d6de177b0a452d9440,122,4179,0,122
05850befc5dfafac7ac5d43af70d44d9,164,969,4,160
948f1f81b4c544a789fc7d9221fecdae,33,654,2,31
e0c2f13b877856c9fa7d0b61e105a158,301,2137,0,301
191dd403c02b24c57fdbc4b7d0ec6269,130,4036,0,130
083d4a684f9d27073c2f488b1d47ea04,150,3841,0,150
128978b655105e77b5fa677fd3a2f655,408,2456,0,408
3ee18e942e0e7b6dcdb15704abf447f6,109,4391,0,109
e2209102075001e51e584768e4702ccd,961,6831,24,937
b3e4fcd009dfedba903101c7110477b8,114,1,0,114
d46761b7ae8793417e730a753f01d28c,24,2006,0,24
b828b8e1cc7b95fb96e1f0f47388ad58,371,1812,0,371
23f2eb552f896995fac90080ac365e3c,194,974,0,194
f0ab65b9c8ddfef42fcd90d677bace7a,304,3365,0,304
9427e4326e785397558060605861b20c,95,3675,0,95
80b5b28910eb487a3c9b9296952659b2,430,4178,0,430
4b436610e992469c7126d83e4406bd9d,16,8,0,16
70a02e1915a61afa5119c6d6d721bd33,200,5594,0,200
cf257a7cf749bd3196367d1006800fe3,312,5861,0,312
e9f1f7348af433deb5996493ac7c5b45,84,86,0,84
678ff92f6ca20a6f9f5590f714cb88f7,7,253,0,7
ab1fc6dc3fccb5d78066544de9ae378a,127,4988,6,121
70ff2ec5433b28477114c2c1cd665b21,26,64,0,26
d4ab45534e88b2f9757519859339ec5f,127,3067,0,127
0eb5b231d9923bfd7109a8f3f8a6b638,98,1,0,98
27ed4a7fce2f01a55dc009bd59e46392,247,324,2,245
17c2a2ec018d13d4ee6c3d274445d65d,153,4868,0,153
264464d80efef7a3f900728c5e0ffc3b,179,3664,0,179
a7693cfc04cceb98dd2d685a72918ab6,332,2774,0,332
9a3fd8fca9bd212fb537d212252052bd,14,1170,0,14
4fb1dca91171340afe55e5130bf0d985,136,1596,0,136
be9a080fbbab533ddde0a5c78b725565,307,4402,2,305
0128542485d5e881115e22124696b094,33,4005,0,33
a0b435ae58ba484c4876b6fa79712b15,50,5286,0,50
4a56dec7eea785c1de46144873031e2d,103,5444,0,103
ad37bb24f905b0fb09a8721ac9ab6019,52,137,52,0
ac8833320145558c25433b376590003b,84,85,0,84
65f406fe3cf69f77adbaf3c371fd5bc0,1222,7343,1,1221
bf651b1cdf59b0acc0d4322b03102fbd,345,3643,0,345
7b763137cf53db86dcd645806200405b,265,1359,0,265
238ed7e08e4a515b4be6dd90a4f4e9e9,241,6141,0,241
7541fc9dba27c9cfad2280c5ce8e1c6c,123,3448,0,123
61da7518b6724f8389db7d302eca86f7,4,40,0,4
bf8b0c49f290984a95140441cf1746f7,103,2788,0,103
aa3b57b787d58a25ebc79e68d65d72cf,26,1326,0,26
5d2383d7cdb9abc3c4a95a7feaefb272,121,1349,0,121
e0252fba652d4e76b0322bf0b4675077,19,4250,0,19
21de3ed6a360558dc2c5680e4db51156,141,770,0,141
43ce547f67d06109731ce4c34779fecb,409,2534,0,409
28448b2924e3dcf21a1e28b5b45049fd,721,4924,0,721
5246460d7e0f759ef6bdf5c0b119b488,123,278,0,123
6fc5b5de1d8304c1314e22f1406bff55,8,861,0,8
f21045db75f7b0f979dddfa0bbf58850,78,34,3,75
714f948fb847eccb0c515cdf8a841184,474,5345,16,458
ddeb5ffdd914b1e5eef8cad04765752c,194,430,0,194
78f9aa28461bc4c33a8d3128df0ef5cb,210,1789,0,210
0d6fb6903c92bad54cd7657b84a32f98,1,63,1,0
76b8c3bb372ee13e097323d328affd36,414,4518,0,414
38edb82dcc3a1374982594d554d3775f,126,5707,0,126
233562e65fe4cbe8a090aec8328c6cd4,306,3819,0,306
ad3c0ea9b4109a45cc257b6d1670697f,157,4928,1,156
e38290eaf57e83629f52ef599efd5b14,193,1247,0,193
97270dc96568d586ae48ee61fa392dad,21,1511,0,21
5d09ffbe264450b9fd101884fba487d7,159,1039,3,156
f5f59495c68b87d741ba407711aa1ff0,500,715,0,500
a0d298624e986cf55849e090f2347b87,3,1,0,3
b9bb496cfc40b064417f169289b0622f,136,2555,0,136
44e4ec93ca608c696369f9346bd13921,27,76,27,0
b9e9003527d83c12ddf6d11eecc7f6e7,125,6101,0,125
ff90bd468421697dd71fb0591cbb99e4,192,3041,0,192
df187b0bffaf63055f1a691838651725,247,2932,0,247
8a524e2bfe12c7ed09bc274965e991f0,296,4602,0,296
27b46b4279fdc7a38b60abcee7a04fe0,159,2821,0,159
bf6498a1a471eece13999ff7110a391e,79,2591,0,79
fcd3ef9b76e70a10ff68b1351d6da249,500,5047,0,500
2a364e020affa7c094f73068d100e31f,282,2288,0,282
cf73993501df5ab53530cb50d86e37d4,324,2671,0,324
a282e8456e90a1a852113a105f5b46d4,238,381,0,238
8fe2ea6d80c82748549a6d0c154bb02e,232,4936,0,232
a13195940676863e7e0fe65f6f1bca95,19,1061,0,19
f008e2ef7b7ff72c82805b53956290f9,241,4044,0,241
d242028a4a56aa6866eb343ff65d6fd3,150,3765,0,150
1c7db84667c84f9a1087bfd08878768a,105,643,0,105
5ec13fe2e53d951b73a6e8fbc024db36,198,53,0,198
c4cd2bd394686651fe3b52d6f15acc4c,76,3745,0,76
42c809650e34e288ce7a45ec90b5acd8,28,10,0,28
12b20299f264dbbe64fd6e6ad617364d,181,6110,0,181
fc1139de3c7de9588c30b53d3dce2ef2,153,33,0,153
9d91a01282387919d629292ad323b2a9,178,2140,1,177
b4c20bcb829decd0bf0080f26321439b,58,1803,0,58
923cd20245d3a4cd36293e3a821f6a97,362,5262,1,361
a5abb686014eaaea6be26065a1f0bf6f,9,565,0,9
eb6ad79340b8c8b3d53d07c2c868014d,155,2395,0,155
e25b8cf672fa5a9bc671d491dcb5a84c,330,2459,0,330
949f8fdfb3cfb98a91d1be817e8fe858,151,5173,0,151
ffcd929330d5432c3b9195214aba9dda,135,1262,0,135
589457a04c6655f5e7587f3273aa3b93,141,4781,0,141
96db056f52e04dbf8faff57e2b6d6af5,374,3993,0,374
7f034d09f16906bc0be73b1591a0f833,218,2208,0,218
cd0a5a36b3b54480384bdba1fa7259cd,82,2830,0,82
5a43268abc2ae9b9a530ee1b99b16c69,270,2763,0,270
8af54f3b02db5b7dbdff39989a1604c0,133,4056,0,133
3aeab46d925f5f0062396dfefd1f4fed,107,3216,0,107
4919429720a0f9e7aa1dacbef62547f1,129,5986,0,129
bd14b281894d4618b91a4f9e34956ea8,345,5178,0,345
619031b9bbfd6e91452f883b22ce31a6,229,6103,0,229
9a687623fec00a989bb14370de1f7aa0,117,6205,0,117
74e3aed89c2c7be164ca957f20e22112,2,1,0,2
d9d7138aff778064c78564f9e655b032,160,825,0,160
c5373f3fc14cd6fb08de4b872dbad004,2,36,2,0
6eb9d0113376fc5ccae4ed2c09f1a0dd,124,809,0,124
7e07780d41897d4eedd7ee40bad9b636,239,5530,0,239
29fef94de002776d944e6b90694efe30,98,1337,0,98
b20be0b738895ec8fe44565b7cd8309d,8,14,0,8
2bd6a9e64fc8f9e63b5bc913888a6b2f,7,1755,0,7
8cac050bd3f8691bdafc4741e4922740,432,5502,0,432
199af846bbd3c87e4066ce1d5572a6be,31,4062,0,31
a609d23f84faf50ef3feae04242c227c,401,6634,0,401
4bfef29b830311cd8cce6a838d46fcd1,145,4802,0,145
04c9bd21765c5da62f0a36f88f900935,234,2843,0,234
a4c8a242b80938df18d2d99d912d4e05,84,3391,0,84
81af9ac8fbee7c382f11b6131ebc9db6,44,1706,0,44
5f23733a30a0a930d6d7d636c1794c8a,329,5204,0,329
3fe97cced8e7d613548f667187bf5bce,189,3668,0,189
e37134a837a4cf193280bd15d508c1a8,245,1192,0,245
1f13e941a1c2ade61803c529cd03532e,500,4413,0,500
c5cfde6e5cb6bdd59f9eb488773577eb,265,3644,14,251
c0d4a3fbba4c0917b627478a551d45f7,7,18,0,7
c11d3e3a89b2ed29ceeaa20ab0f7bd2c,284,2679,0,284
12145e8bd216ee93a28331204c1f3287,147,2533,30,117
c062af49a6fe3713a3794a06631df483,295,5859,0,295
c1675713fdd95238d9dadea9fc5011a1,164,863,0,164
50a97f3501d6d19c366b688dc8885b76,76,344,0,76
89b096e577e23d3b677a8faad8fab0d9,175,1527,0,175
98a6974ce983ea042344f1e49f4f32c8,309,1843,7,302
49141e421613325e3f5628a918e19e73,6,87,6,0
c7e738b58a5cd7357cf364cdf1a59c55,384,21,0,384
d5307f494ff6b2a1ece02f09d51a69af,97,2523,0,97
e42f6fa38626a0021e6b1de27784748a,168,2599,0,168
f5569b55ced9fd19a46f3cd02797ed5c,120,383,0,120
ad029cdf7f99fe974054d297108c6471,44,4791,0,44
0d8a6b6328147e3f59194eef8f9b39ca,5,662,0,5
f56de91d325417529084129e384e53fd,118,4275,0,118
c35b3ac2a7d8e52702404569d37e12e2,137,3454,0,137
066f98c544eb7f2225f622a28d9d7ceb,204,4064,0,204
9efd9de67630fdc6d40d8fac37076325,137,2415,0,137
260989cd608238e6cf0e890de93ebfe0,77,4307,0,77
2d4dbbe1f6266f4115e0c2a20ea7169a,217,1696,0,217
b6205087bc710a3810ba730d1b47298a,104,1547,0,104
ff7f814e00e6fc8e4f499295681bb50e,97,2856,0,97
ca2fe6021c0313f1510f5cf8ade5cebd,104,1133,0,104
90bb80943adf78b76456061e556e9701,265,4993,0,265
feb868f54ed2737fba89626ec7c39ab2,376,3569,74,302
d5cd9bb4c896385d2419b158ab5c8832,55,147,0,55
585f548e4bb97df97844053131a7ddc7,210,2957,0,210
fd3d4a04bba2c3203f9cb6eaf081170d,166,3362,0,166
3cff1697451d0b2292eb56eea628fa5c,18,2209,0,18
e5bef90f28a7414a44f3ecf926a791f6,259,5089,0,259
7a0b61e68536d60e667d69d5750af348,333,2901,0,333
02f792b374ef0376b6945c624e136269,11,27,0,11
a2b2925e0ef27d99667b2da634c758c7,279,4806,0,279
e52577721b77e4e755bb7de4bf3470a6,261,737,0,261
c656a649e07036f918673b2c2eb68325,1,110,1,0
4317a299eccfca8586b66bf6b5a211db,352,1506,0,352
2f7d363b57b0bbde47f778f745b62c6d,128,3554,0,128
1cc18b3f865e7c2f60bb73bac3bf68d8,41,4152,0,41
aa3cf3d4b83e3f5c7df2d713c12b63b1,121,4244,0,121
ebd439a139bd3e07a804329d8c8232ff,162,1832,0,162
ce792cc51577c1abc461fb40afe3fb5a,189,3222,0,189
e40a7a3feef8a790aa428c02345b3f62,533,2650,1,532
4ec2bd778e66d3b5d9becd9e337fc992,14,328,0,14
50254b60d20137816d56a46a47b78756,148,2127,5,143
e637a55b829d500e9e8c5f15afe6732d,283,2112,2,281
184dcecae49ffff7b2f39893865ce821,185,1670,0,185
055a958c125f9e9fd67b01d200ab9358,93,724,0,93
6510469cd6da03ed50a8504bbd93d52f,597,4515,0,597
5e5e89f364f3dfc7cf8baa70492ff0c2,84,5766,0,84
d5f2bc13a9649c5b979f52a969e0a130,23,48,23,0
1d2167a5c02c7ab3be4dd7c228b4d24f,326,4733,0,326
75925e9825e030deb1040b0fc3b6f7f5,88,276,0,88
bd5e7bfa70c008747882de9012881812,129,1857,0,129
53f378fd06579e81e27365e67861f0a0,138,1898,0,138
edeb8d7530d8684891c821ada9e77a57,50,3358,0,50
e3d337c786bbae13700b39dd2c909ae2,87,3002,0,87
374db6008f29c6dd4fdcf5672ebc2e5f,351,5486,0,351
d6cbae70c67add84369ff511969b05fc,100,3189,0,100
c881a0db9184687b90dfc17104201b02,191,3010,0,191
620dfea1c9edcacbc48fef3686e9b779,114,1599,0,114
4fa783f9c39b68cae079c0f8a2affcad,1,84,1,0
68d31872028351c5350a4dab3321a6c3,267,2119,0,267
a57338e15f4e71296ee2dc3232760685,151,2753,0,151
66e95bf476722d733d47b1042c6df10e,17,68,17,0
ad7e45385b1fecf23b9100a91c7d38bb,10,62,10,0
4637e7b963fd90ecf6349e92e2c51dd6,294,2815,0,294
3111e87bfdc92cfc4c2c6c136debc9a5,238,4748,0,238
b93118d0af8b1b5a21ac943a1b8dcf00,194,5287,0,194
f19cdfbe97e7e50523602ee465d9680c,278,3362,0,278
dcaa94b00e3841d2fa134c21ce047cba,339,4665,0,339
876e81f72aa7576cad1eaef67872bfe7,107,1771,0,107
9f86bfc4413dd29fe2005d959d7135f3,346,4671,9,337
